video_filename	blacklist	activity	 motion_score	triangle_area	triangle_area_conf
a0f66459_10_0046.avi			5.55143	157.328502309825	0.9999999999891044
a0f66459_10_0047.avi		TV	5.60933	163.13968611741115	1.0
a0f66459_10_0048.avi		TV	5.56819	177.43620591852275	0.9999999999449788
a0f66459_10_0049.avi		TV	5.71821	200.1366072943563	0.9999999987925694
a0f66459_10_0050.avi		TV	6.03503	193.3221214953632	0.99999999926919
a0f66459_10_0051.avi		TV	5.46908	184.069733158778	0.9999999996642938
a0f66459_10_0052.avi		TV	5.61183	255.80939425886936	0.99999988220544
a0f66459_10_0053.avi		TV	5.4549900000000004	294.3962136254898	1.0
a0f66459_10_0054.avi		smartphone	5.7796199999999995	290.01154127122874	1.0
a0f66459_10_0055.avi		smartphone	5.58985	295.8393977527119	0.9999999993799832
a0f66459_10_0056.avi		smartphone	5.49821	299.3702214595085	0.9999999898483574
a0f66459_10_0057.avi		smartphone	5.67729	286.56143754200394	0.9999999999138972
a0f66459_10_0058.avi			5.4261099999999995	265.1602177868552	0.9999999999888536
a0f66459_10_0059.avi			9.18724	247.01593172532145	0.9999999719031152
a0f66459_10_0060.avi			8.55057	258.0950431339034	0.9999999990834691
a0f66459_10_0061.avi	experiment		9.80369	262.15923671047574	0.9968553674170704
a0f66459_10_0062.avi	experiment		8.20354	278.9725654497232	0.9999999986002188
a0f66459_10_0063.avi	experiment		7.4291100000000005	249.05536106250415	0.9999999989120988
a0f66459_10_0064.avi	experiment		7.698580000000001	297.8259681462402	0.9999996230295872
a0f66459_10_0065.avi	experiment		5.71624	328.7377412918937	0.9999987316887176
a0f66459_10_0066.avi	experiment		6.50435	276.7035758373205	0.9999981819643032
a0f66459_10_0067.avi	experiment		6.07428	259.61649272647134	0.999999999989008
a0f66459_10_0068.avi	experiment		5.89619	238.22661073064498	0.9999999927930632
a0f66459_10_0069.avi	experiment		6.06235	239.8989667199152	0.9999999957710886
a0f66459_10_0070.avi	experiment		5.6583	228.49095163934646	0.999999999332636
a0f66459_10_0071.avi	experiment		5.95665	232.022225252766	0.9999999993288862
a0f66459_10_0072.avi	experiment		5.713080000000001	250.74732221002603	0.9999999966117944
a0f66459_10_0073.avi	experiment		5.741969999999999	249.3163464386422	0.9999999958885624
a0f66459_10_0074.avi	experiment		5.85799	250.95384895292256	0.9999999931716778
a0f66459_10_0075.avi	experiment		6.4261	193.6874927341217	0.9999999988140034
a0f66459_10_0076.avi	experiment		6.0514	229.3306441889772	0.9999999154471364
a0f66459_10_0077.avi	experiment		5.76255	204.0531544640937	0.999999988695199
a0f66459_10_0078.avi	experiment		5.73791	244.78877069505046	0.9999999985792436
a0f66459_10_0079.avi	experiment		5.8284400000000005	249.30735356455662	0.9999999999456408
a0f66459_10_0080.avi	experiment		5.98842	251.55314174241883	1.0
a0f66459_10_0081.avi	experiment		5.6624099999999995	255.68738335362823	0.9999999995397758
a0f66459_10_0082.avi	experiment		5.77459	267.54208960746865	0.9999999954990384
a0f66459_10_0083.avi	experiment		5.69029	267.41782927591566	0.9999999999668128
a0f66459_10_0084.avi	experiment		5.79712	336.55069795219737	0.9999999993460816
a0f66459_10_0085.avi	experiment		5.85804	279.18621177396494	0.9999999930703676
a0f66459_10_0086.avi	experiment		5.56621	318.78237901173776	1.0
a0f66459_10_0087.avi	experiment		5.80265	337.4221380881944	0.9999999957374248
a0f66459_10_0088.avi	experiment		5.78974	315.59306731684916	0.9999999945259912
a0f66459_10_0089.avi	experiment		5.76623	227.64257433050133	0.9999999997894026
a0f66459_10_0090.avi	experiment		5.8394699999999995	232.2815928469199	1.0
a0f66459_10_0091.avi	experiment		5.86385	289.00423943940535	0.9999999957421394
a0f66459_10_0092.avi	experiment		5.80609	274.1335221202271	0.9999995927523934
a0f66459_10_0093.avi			7.09905	331.4159389560833	0.9999989190979316
a0f66459_10_0094.avi			5.671069999999999	314.0219063301451	0.9999999999668218
a0f66459_10_0095.avi		TV	6.9649399999999995	331.7784731537856	0.9999999520961378
a0f66459_10_0096.avi		TV	6.15469	321.8397718139613	0.9999999962423396
a0f66459_10_0097.avi		TV	5.9477	242.46792529861492	0.9999999945723144
a0f66459_10_0098.avi		TV	5.553	226.40222921000256	1.0
a0f66459_10_0099.avi		TV	5.56904	185.92643586105015	1.0
a0f66459_10_0100.avi		TV	5.905530000000001	189.2153212092667	1.0
a0f66459_10_0101.avi			5.74578	196.09490345940708	0.9999999996036268
a0f66459_10_0102.avi			5.72438	186.52126393021115	1.0
a0f66459_10_0103.avi	experiment		8.07382	208.18188612491073	0.9999994657355356
a0f66459_10_0104.avi	experiment		7.202660000000001	182.70474886223758	0.9999999997768868
a0f66459_10_0105.avi	experiment		5.558	167.02646988782988	1.0
a0f66459_10_0106.avi	experiment		5.55664	185.1156093834764	0.9999990025147284
a0f66459_10_0107.avi	experiment		5.567480000000001	189.6804377515353	1.0
a0f66459_10_0108.avi	experiment		5.50352	182.94592634770763	0.9999999999888942
a0f66459_10_0109.avi	experiment		5.54057	190.33973069103033	0.9999999999669691
a0f66459_10_0110.avi	experiment		5.5103599999999995	177.5893998468851	1.0
a0f66459_10_0111.avi	experiment		5.53074	178.9562868972327	1.0
a0f66459_10_0112.avi	experiment		5.72655	183.5951238999532	1.0
a0f66459_10_0113.avi	experiment		5.53567	180.2290580275794	1.0
a0f66459_10_0114.avi	experiment		5.53699	177.53657017969695	1.0
a0f66459_10_0115.avi	experiment		5.553719999999999	163.5906289161985	1.0
a0f66459_10_0116.avi	experiment		5.63084	161.11791928214973	1.0
a0f66459_10_0117.avi	experiment		5.6044599999999996	159.08938519235554	1.0
a0f66459_10_0118.avi	experiment		5.64973	168.16999097910684	1.0
a0f66459_10_0119.avi	experiment		6.45178	242.84438513277982	0.9999999975696716
a0f66459_10_0120.avi	experiment		5.60918	167.89185669466457	1.0
a0f66459_10_0121.avi	experiment		5.4915400000000005	161.9540254401926	0.9999999999440964
a0f66459_10_0122.avi	experiment		5.9311	163.66423632180417	1.0
a0f66459_10_0123.avi	experiment		5.7876	162.46037807691354	1.0
a0f66459_10_0124.avi	experiment		6.46568	168.6998688315401	0.999999999924022
a0f66459_10_0125.avi	experiment		5.58571	202.25312395139414	0.9999999998770462
a0f66459_10_0126.avi	experiment		6.00381	194.3081499097021	0.9999999991442734
a0f66459_10_0127.avi	experiment		5.56013	162.93601393451254	1.0
a0f66459_10_0128.avi	experiment		5.66709	163.62156041584169	1.0
a0f66459_10_0129.avi			7.23296	200.3351161557029	0.9999999009135042
a0f66459_10_0130.avi			5.59511	205.72104784892412	0.999999981281993
a0f66459_10_0131.avi			5.77176	202.91199482222046	0.9999999326986594
a0f66459_10_0132.avi			5.09869	178.63979393077076	1.0
a0f66459_10_0133.avi		TV	5.1843900000000005	168.33275375037468	1.0
a0f66459_10_0134.avi		TV	4.96849	134.467126518998	0.9999999998980246
a0f66459_10_0135.avi		TV	5.0759	99.17654008610927	1.0
a0f66459_10_0136.avi		TV	5.39321	231.9208979790121	0.9999999997262576
a0f66459_10_0137.avi		TV	4.99434	228.52659316908853	1.0
a0f66459_10_0138.avi		TV	4.8602	219.47773555239277	1.0
a0f66459_10_0139.avi		TV	4.997380000000001	210.7858173905399	1.0
a0f66459_10_0140.avi			6.28418	210.85649765724997	0.9999999999102508
a0f66459_10_0141.avi			6.56641	218.87042318928818	0.9999999993019127
a0f66459_10_0142.avi			6.545640000000001	249.69297070812053	0.9999999948929504
a0f66459_10_0143.avi			6.27121	150.5847350402519	0.9999999973317936
a0f66459_10_0144.avi			5.96402	210.19953501443482	0.9999999949946118
a0f66459_10_0145.avi			6.0785	231.23933579871658	0.9999999961620748
a0f66459_10_0146.avi		smartphone	5.22577	246.69484678020646	0.9999999947077144
a0f66459_10_0147.avi		smartphone	5.35692	261.4153623541254	0.9999999998793204
a0f66459_10_0148.avi		smartphone	7.3157	183.141742030873	1.0
a0f66459_10_0149.avi		smartphone	5.72835	273.53370118323903	1.0
a0f66459_10_0150.avi		smartphone	12.0318	258.18856288444204	0.936324316916869
a0f66459_10_0151.avi		smartphone	4.99754	262.71948236921594	1.0
a0f66459_10_0152.avi		smartphone	6.049930000000001	290.4023203729114	0.9999748482227148
a0f66459_10_0153.avi		smartphone	6.31796	243.0962979564654	0.9999999999668128
a0f66459_10_0154.avi		smartphone	6.5328800000000005	262.8060977405588	0.9999999949915772
a0f66459_10_0155.avi		smartphone	5.630240000000001	282.11080568874326	0.9999999471839776
a0f66459_10_0156.avi			5.21676	276.9590622933539	0.9999999724799864
a0f66459_10_0157.avi			4.91183	269.9758632203048	1.0
a0f66459_10_0158.avi			5.0442599999999995	280.8293335229478	0.99999999965811
a0f66459_10_0159.avi		TV	5.021059999999999	308.8776727973226	1.0
a0f66459_10_0160.avi		TV	5.19667	130.38546198252877	0.9999999839994936
a0f66459_10_0161.avi		TV	5.1578599999999994	100.87030746512954	0.9999999997241292
a0f66459_10_0162.avi		TV	5.1439699999999995	76.32054634230387	0.9999999973045068
a0f66459_10_0163.avi		TV	5.25684	157.05698284340303	0.9783242944128776
a0f66459_10_0164.avi		TV	5.1334599999999995	269.1162584738231	1.0
a0f66459_10_0165.avi		TV	5.07771	252.5458034243996	0.9999999954115754
a0f66459_10_0166.avi		TV	5.13658	247.6974857341319	0.9999999996248156
a0f66459_10_0167.avi		TV	5.01964	267.5878247286251	1.0
a0f66459_10_0168.avi		TV	5.04226	326.93547182046916	0.9999958753916952
a0f66459_10_0169.avi		TV	4.92356	298.85384137700436	0.9999999991044376
a0f66459_10_0170.avi		TV	8.257010000000001	282.47869059223945	0.9999999999667848
a0f66459_10_0171.avi		TV	5.13986	267.0029975973508	0.9999999976658012
a0f66459_10_0172.avi		TV	5.0644599999999995	271.18635105020303	0.999999746474964
a0f66459_10_0173.avi		TV	5.12541	189.25779363418758	0.999999981474832
a0f66459_10_0174.avi		TV	5.12079	208.81636382279262	0.9999974555586184
a0f66459_10_0175.avi		TV	5.23649	275.8272516864611	0.999999986218388
a0f66459_10_0176.avi		TV	5.16451	213.7124286632473	0.9999999851739708
a0f66459_10_0177.avi		TV	5.783440000000001	312.9493637382281	0.99999740585268
a0f66459_10_0178.avi		TV	5.1422300000000005	356.1337355164769	1.0
a0f66459_10_0179.avi		TV	5.50162	339.3496793465518	0.9994869168013036
a0f66459_10_0180.avi		TV	5.17152	319.6611924637824	0.9999999694314028
a0f66459_10_0181.avi			5.15201	315.8035265733553	0.9999999999778256
a0f66459_10_0182.avi			5.34352	297.7625174668948	0.9999999999567964
a0f66459_10_0183.avi			4.9964900000000005	281.5400253280266	0.9999999990495844
a0f66459_10_0184.avi			5.37859	185.92198402835828	1.0
a0f66459_10_0185.avi			5.18792	246.16609924005886	1.0
a0f66459_10_0186.avi			5.02807	252.32182051429902	1.0
a0f66459_10_0187.avi			5.25459	213.22962060019768	0.9943562442191954
a0f66459_10_0188.avi			5.21331	308.73788546690287	1.0
a0f66459_10_0189.avi			5.05432	245.501607936113	0.9999807384712092
a0f66459_10_0190.avi			7.112989999999999	198.47092147639236	0.9999998071955308
a0f66459_10_0191.avi			5.74999	215.74754937042428	0.9999999658647156
a0f66459_10_0192.avi			6.36717	224.67502354260026	0.9999998802343576
a0f66459_10_0193.avi			6.2602199999999995	220.62101539837244	0.9999999985972672
a0f66459_10_0194.avi			6.01157	361.86583417360083	0.999999575258454
a0f66459_10_0195.avi			5.95014	263.3644215295427	0.9999999997865444
a0f66459_10_0196.avi			5.988580000000001	247.7970479378276	0.9999993006081588
a0f66459_10_0197.avi			6.7159699999999996	213.26597399498144	0.9999991174620344
a0f66459_10_0198.avi			5.25132	209.66790272789657	0.9999999900603891
a0f66459_10_0199.avi		TV	5.42594	205.94816487270532	0.9999999960263573
a0f66459_10_0200.avi		TV	5.69088	179.13094696485862	0.9999999630721956
a0f66459_10_0201.avi		TV	5.12287	188.99893429298942	0.9999999823741864
a0f66459_10_0202.avi		TV	5.34472	228.62469148528328	0.9999790999229918
a0f66459_10_0203.avi		TV	4.96529	246.31844840673742	0.9999999942634804
a0f66459_10_0204.avi		TV	4.97508	226.60349233569625	0.999999999933846
a0f66459_10_0205.avi		TV	4.9413599999999995	230.26059929492902	0.999999989254156
a0f66459_10_0206.avi		TV	4.951309999999999	257.37348192064303	0.9999959029693358
a0f66459_10_0207.avi		TV	5.03549	231.67020725591428	0.999999998358545
a0f66459_10_0208.avi		TV	4.86672	210.65819054003398	1.0
a0f66459_10_0209.avi		TV	5.17905	210.77902500179408	1.0
a0f66459_10_0210.avi		TV	5.54291	224.54107897710838	0.9999999716691916
a0f66459_10_0211.avi		TV	5.29509	272.81016874746973	1.0
a0f66459_10_0212.avi		TV	5.4726099999999995	260.4586349834809	0.9999734591320985
a0f66459_10_0213.avi		TV	4.57914	284.2815564190213	1.0
a0f66459_10_0214.avi		TV	4.24682	245.0977884726905	0.9999999984083474
a0f66459_10_0215.avi		TV	4.199730000000001	275.9895137443183	1.0
a0f66459_10_0216.avi		TV	4.1456	279.9300119211533	0.9998396350719312
a0f66459_10_0217.avi		TV	4.09944	291.59758524052944	1.0
a0f66459_10_0218.avi		TV	4.7594199999999995	301.7854536840894	0.9999999999888723
a0f66459_10_0219.avi		TV	4.94165	280.8771624664814	1.0
a0f66459_10_0220.avi		TV	4.38136	273.3919945432613	1.0
a0f66459_10_0221.avi		TV	4.39534	256.1392911366781	0.9999999998451684
a0f66459_10_0222.avi		TV	4.36279	242.4276589072637	1.0
a0f66459_10_0223.avi		TV	4.51858	309.8986666683327	0.9999999999668678
a0f66459_10_0224.avi		TV	4.61829	292.86668085350163	0.9999999999669691
a0f66459_10_0225.avi		TV	4.37873	162.62485739311728	1.0
a0f66459_10_0226.avi		TV	4.50101	150.66443423377547	0.9999999974356524
a0f66459_10_0227.avi		TV	4.60502	143.39895142293648	0.9999998159666378
a0f66459_10_0228.avi			4.78824	164.28419411008844	0.9999999997680108
a0f66459_10_0229.avi			5.12183	298.9348333896209	0.9999986409510779
a0f66459_10_0230.avi			4.6643300000000005	292.011871098327	0.9999999999889498
a0f66459_10_0231.avi			5.5629599999999995	256.62253464882286	0.999995652950962
a0f66459_10_0232.avi			4.79672	234.8542471214596	0.9999825894227178
a0f66459_10_0233.avi			4.86289	217.53791514620582	0.999999999989008
a0f66459_10_0234.avi			4.66331	189.09434898389546	1.0
a0f66459_10_0235.avi			4.85315	210.87589673778498	1.0
a0f66459_10_0236.avi			5.669980000000001	217.4663221477554	0.9999710757329372
a0f66459_10_0237.avi			12.9631	316.19800181273644	0.9847958895142988
a0f66459_10_0238.avi	private		8.80832	413.50770931502115	0.9533653789907758
a0f66459_10_0239.avi	private		12.3515	457.5757057187316	0.9876566808766936
a0f66459_10_0240.avi	private		14.0302	330.6331351851368	0.9240444242900718
a0f66459_10_0241.avi	private		11.9952	227.2266666735253	0.3268648606019178
a0f66459_10_0242.avi	private		13.9768	388.16404333227126	0.690190266142388
a0f66459_10_0243.avi			8.01689	297.91658736253	0.8777101945755724
a0f66459_10_0244.avi	private		10.5017	393.39337182938965	0.9073829472778572
a0f66459_10_0245.avi			8.77107	458.3198052167194	0.8595657898180539
a0f66459_10_0246.avi	private		9.88451	306.0014767149579	0.945380307359842
a0f66459_10_0247.avi			7.055910000000001	208.3970640998281	0.9464009326687648
a0f66459_10_0248.avi			5.7044	130.1180733434793	0.9991815000827664
a0f66459_10_0249.avi			5.68508	561.5498679229734	0.9999999849855116
a0f66459_10_0250.avi	private		11.7258	360.70645295740167	0.9662713482510972
a0f66459_10_0251.avi			14.7632	215.8536275396186	0.9725093017232196
a0f66459_10_0252.avi		TV	6.949889999999999	170.0657390194639	0.999999979613004
a0f66459_10_0253.avi		TV	5.39032	217.90512383050904	1.0
a0f66459_10_0254.avi		TV	5.30368	206.42091347412247	1.0
a0f66459_10_0255.avi		TV	5.319319999999999	205.84269204055087	1.0
a0f66459_10_0256.avi		TV	5.50705	188.19950219504827	0.9999999999116967
a0f66459_10_0257.avi		TV	5.35302	163.50452646734738	0.9999742341035
a0f66459_10_0258.avi		TV	5.23767	155.5486758341998	1.0
a0f66459_10_0259.avi		TV	5.360930000000001	163.1935582629656	0.9999831629399109
a0f66459_10_0260.avi		TV	5.45769	164.04057004367374	0.9999999733174572
a0f66459_10_0261.avi		TV	5.82026	156.72681103273976	0.9999999893264958
a0f66459_10_0262.avi		TV	4.93069	22.943305176535834	0.9999999973952258
a0f66459_10_0263.avi		TV	4.87213	97.79329146610772	0.99999999726533
a0f66459_10_0264.avi		TV	4.8518099999999995	77.3383303113397	0.9999999769770348
a0f66459_10_0265.avi		TV	4.84812	164.20260831940385	0.999999989400662
a0f66459_10_0266.avi		smartphone	4.97516	188.17574190334076	0.9999955183156208
a0f66459_10_0267.avi		smartphone	4.87178	239.57887701864558	0.99999998169029
a0f66459_10_0268.avi		smartphone	5.32468	193.6388981320445	0.9999999139457941
a0f66459_10_0269.avi		smartphone	5.69767	225.50032977760281	0.9999999523339548
a0f66459_10_0270.avi		smartphone	5.2607099999999996	262.1260690858289	0.9999999999446876
a0f66459_10_0271.avi		smartphone	5.36033	242.97889292027068	0.9999937879026284
a0f66459_10_0272.avi		smartphone	4.92248	294.0852557920207	0.999999998637798
a0f66459_10_0273.avi			5.014390000000001	299.3526011350458	0.9999667349497566
a0f66459_10_0274.avi			5.27348	260.5594720529776	0.9999999866738924
a0f66459_10_0275.avi			6.1014	128.59663808423468	0.9999997864818811
a0f66459_10_0276.avi			5.27257	221.44758251920263	0.9999999446469672
a0f66459_10_0277.avi			4.8113	264.63044155829687	0.9999999952209342
a0f66459_10_0278.avi			5.31457	114.31236316267595	0.9992935338405649
a0f66459_10_0279.avi			5.3278	144.6300539841323	0.9999995642069694
a0f66459_10_0280.avi			6.32397	118.67834181772123	0.9999959425809528
a0f66459_10_0281.avi			4.9171	48.93858458316228	0.9999997911853916
a0f66459_10_0282.avi			6.05882	101.65314396229877	0.9999997924634788
a0f66459_10_0283.avi			5.90943	146.3525264692798	0.9999996448450958
a0f66459_10_0284.avi			5.05759	29.23885450457169	0.9999998964580298
a0f66459_10_0285.avi			4.89269	97.98015843026049	0.999999857684506
a0f66459_10_0286.avi			5.0185	159.31137712297152	0.9999999999453868
a0f66459_10_0287.avi			4.95929	144.09860179700158	0.9999999993936796
a0f66459_10_0288.avi			5.49247	133.28882411415157	0.9999999994559636
a0f66459_10_0289.avi			5.9422	181.8174116757711	0.9999999917043644
a0f66459_10_0290.avi		TV	5.25678	192.72541424717738	0.9999999894549862
a0f66459_10_0291.avi		TV	5.10237	180.01343059200886	0.9999999980973144
a0f66459_10_0292.avi		TV	5.31642	185.6928600483347	0.9999999915433292
a0f66459_10_0293.avi		TV	5.2637599999999996	173.01401542305615	0.9999999883167344
a0f66459_10_0294.avi			5.78788	180.44186174189983	0.9999999982209218
a0f66459_10_0295.avi			7.05633	171.1533717779815	0.999999880442048
a0f66459_10_0296.avi			5.84466	253.59856110728282	0.9999299746388992
a0f66459_10_0297.avi		TV	5.192419999999999	301.15994652297786	1.0
a0f66459_10_0298.avi		TV	5.30944	288.0230411380785	0.9999999976393114
a0f66459_10_0299.avi		TV	5.68588	295.8450108832765	1.0
a0f66459_10_0300.avi		TV	5.817019999999999	287.3882224910411	0.9990749451908236
a0f66459_10_0301.avi		TV	4.1627	286.71616385137315	1.0
a0f66459_10_0302.avi		TV	4.0808	290.322356018614	1.0
a0f66459_10_0303.avi		smartphone	4.7114	280.94003714719946	1.0
a0f66459_10_0304.avi		smartphone	4.75323	279.05466197944594	0.9999999976091729
a0f66459_10_0305.avi		smartphone	4.2085	317.6488542340836	1.0
a0f66459_10_0306.avi		smartphone	4.33677	283.65188942060644	1.0
a0f66459_10_0307.avi			4.600280000000001	294.4032563901036	1.0
a0f66459_10_0308.avi			4.4862	270.08901289870516	0.9999999989621492
a0f66459_10_0309.avi			4.3117	288.15402159110533	0.99999997819194
a0f66459_10_0310.avi			4.438680000000001	285.34916133655014	1.0
a0f66459_10_0311.avi			4.19192	271.80849242567086	0.9999999999887941
a0f66459_10_0312.avi			4.38846	286.71496071749533	0.999999995820691
a0f66459_10_0313.avi			4.197369999999999	225.971726672999	1.0
a0f66459_10_0314.avi			4.24859	217.8514516769234	1.0
a0f66459_10_0315.avi			4.185230000000001	198.95079397595669	1.0
a0f66459_10_0316.avi			4.09595	192.32921659458125	1.0
a0f66459_10_0317.avi			4.38508	226.00985468254794	1.0
a0f66459_10_0318.avi			4.37545	238.2462250084604	0.9999999999889128
a0f66459_10_0319.avi			4.24775	249.54283750173488	1.0
a0f66459_10_0320.avi			4.2368	234.78796019366013	1.0
a0f66459_10_0321.avi			4.2218800000000005	238.45031529716428	0.9999999881924151
a0f66459_10_0322.avi			4.41602	241.39982627349414	1.0
a0f66459_10_0323.avi			4.27128	249.40971275856225	1.0
a0f66459_10_0324.avi			4.169490000000001	259.00990937436956	1.0
a0f66459_10_0325.avi		TV	4.12705	237.7763518736559	1.0
a0f66459_10_0326.avi		TV	4.31225	242.97803483813271	1.0
a0f66459_10_0327.avi		TV	4.212269999999999	234.98100804702202	1.0
a0f66459_10_0328.avi		TV	4.24664	234.39488549114262	1.0
a0f66459_10_0329.avi		TV	4.2629	252.13150357420034	1.0
a0f66459_10_0330.avi		TV	4.30144	253.8432681062772	1.0
a0f66459_10_0331.avi		TV	4.265569999999999	253.848519483514	1.0
a0f66459_10_0332.avi		TV	4.18912	244.85089090274244	1.0
a0f66459_10_0333.avi			4.4557400000000005	249.8077236639299	0.9999999995265542
a0f66459_10_0334.avi			4.9884	231.6384081364399	0.9999999277230182
a0f66459_10_0335.avi			4.61125	247.7546057525051	0.9999997460776088
a0f66459_10_0336.avi			4.58407	252.25293858793916	0.9992683313291391
a0f66459_10_0337.avi			4.43778	260.76609116049235	1.0
a0f66459_10_0338.avi			5.20034	244.31676765907127	0.9511626024982196
a0f66459_10_0339.avi			5.97083	255.70516635777759	0.999999781509909
a0f66459_10_0340.avi			5.36332	267.02463452192865	0.9999727889628752
a0f66459_10_0341.avi			4.5795900000000005	292.06856564733766	0.999968780257554
a0f66459_10_0342.avi			4.55693	276.2695487722333	0.999999861193451
a0f66459_10_0343.avi		TV	4.56625	271.4092549785945	0.999999467555936
a0f66459_10_0344.avi		TV	4.50935	261.64608768265737	0.9999998130841936
a0f66459_10_0345.avi		TV	4.6662300000000005	258.6796159562232	0.9999999052074692
a0f66459_10_0346.avi		TV	4.41628	241.8770096728164	0.9999999886277329
a0f66459_10_0347.avi		TV	4.2796400000000006	246.8307766034647	0.9999999509928376
a0f66459_10_0348.avi			4.3204199999999995	269.5085121130711	0.9999999387304208
a0f66459_10_0349.avi			4.541869999999999	279.8133567487946	0.9999932505416272
a0f66459_10_0350.avi			4.3854	260.1613231565251	0.9999999924322129
a0f66459_10_0351.avi			4.79194	198.91565352447404	0.9999999998784818
a0f66459_10_0352.avi			4.86699	220.9201770951589	0.9999999626376906
a0f66459_10_0353.avi			4.65146	230.65655959347637	0.9999999975584718
a0f66459_10_0354.avi		TV	4.57181	241.35179770245983	1.0
a0f66459_10_0355.avi		TV	4.48304	280.08172215066946	0.9999999860612746
a0f66459_10_0356.avi		TV	4.53081	276.79861551628545	0.9999999925804722
a0f66459_10_0357.avi		TV	4.80771	270.481229048881	0.9999999994704752
a0f66459_10_0358.avi		TV	4.5346	256.86168838165656	0.9999999999889652
a0f66459_10_0359.avi			4.66798	282.0360823469509	0.9999999891803378
a0f66459_10_0360.avi			5.6410800000000005	333.20978378689546	0.9999998956112376
a0f66459_10_0361.avi			4.8192699999999995	291.99106696320086	0.9999989442251348
a0f66459_10_0362.avi			4.34673	279.9210169889957	0.99999978683957
a0f66459_10_0363.avi			4.59239	297.1974300584713	0.9999992756283232
a0f66459_10_0364.avi			4.42593	303.8225809201936	0.9999999998792872
a0f66459_10_0365.avi			4.421069999999999	313.45342930534764	1.0
a0f66459_10_0366.avi			4.52122	317.3086586207595	0.9999999924123596
a0f66459_10_0367.avi			4.598730000000001	298.900441336281	0.9999999987422364
a0f66459_10_0368.avi			4.78205	289.18331577429865	0.99999896742096
a0f66459_10_0369.avi			4.7501	361.999627947622	0.9999984065437548
a0f66459_10_0370.avi			5.00516	313.9592755527893	0.9996717190483918
a0f66459_10_0371.avi			4.80361	315.1971939583192	0.9891947379938756
a0f66459_10_0372.avi			4.8254	322.29862156529265	0.9483212354714866
